Student_ID,Hours_Study,Sleep_Hours,Screen_Time,Attendance,Extracurricular,Stress_Level,CGPA
S10532,0.9486751814263159,9.24400475433329,6.3607567539704375,89.37564013758228,Yes,High,6.078500751916289
S7576,2.7830121925375964,4.866049796178394,2.711570089727219,71.28541634471097,No,High,8.0239704407308
S1904,4.382198136039807,6.8762297216329085,5.860155296734971,79.94810786671191,No,Medium,7.081171743312692
S9704,7.488622229486222,5.5000794598099265,3.5989063683349967,79.63961225005639,No,High,9.091630334990715
S10864,4.231193477359816,8.889102704488185,5.075561199594999,96.55099081109577,Yes,Medium,6.539901369536652
S6464,0.06534987154801097,7.207337854752761,5.983322349712019,84.08816580651927,Yes,Low,7.236528497353838
S2547,4.6035837996389315,4.774031410798873,6.531561078960549,77.1858692207555,Yes,Medium,7.060850474734686
S3080,4.001055917713194,8.888329308614232,4.513638103845797,100.0,Yes,Low,7.69280036512011
S5665,3.6845060335370294,8.203499166826699,3.4482570011075144,92.90462724939337,Yes,Medium,9.695125610702341
S4985,0.0,6.018152587606404,3.12478444070538,84.27185470511142,No,High,5.666708162100405
S10844,3.138007599560374,6.005515058093429,4.195519102541812,93.0643404591894,Yes,Low,6.1171227713711485
S6456,2.74269138985086,6.933058565400337,3.8090572226767656,86.14846863058222,No,Low,7.493317953840197
S7449,4.671936346881154,8.63141047779843,2.8138464966425185,73.07156997228185,No,Low,7.6398479104589345
S7837,0.45903772444784385,5.973121571288004,5.0542219062778235,87.113059641874,No,Medium,5.811709320482301
S9369,4.4720861276487405,7.662437601721326,1.098606211159785,76.14762307415448,No,Medium,7.27746860065892
S4820,3.2002018757377257,7.431523065513583,6.13357278117641,83.29174673072235,Yes,Low,7.201220322524877
S3646,3.258983802819942,8.796232810057262,1.5998556700433872,79.5199726832232,No,Low,6.6560312966329525
S7661,2.7395014099911275,6.668748261944376,3.6859126054541784,72.47507073433029,No,High,6.85614003903588
S8448,6.4743616005780185,6.754889153903032,6.30507139270439,75.80110791680654,No,Low,7.215285503864868
S6313,4.376951522036205,5.314148312615673,3.6189439483569856,70.50597637337141,No,Medium,6.956028393589695
S7810,4.883325128372121,7.308119905686627,1.0,85.41451093908178,Yes,High,8.815715961278013
S10071,2.958738786875402,7.553236618372992,3.8593189751320294,67.30759683686703,No,Medium,6.407130119832728
S5350,0.0,8.793912861152961,4.66969175394325,91.91483357686506,No,Medium,7.672927930013036
S7323,6.6121444077432585,7.216078347289745,7.246605062227713,70.16688267725159,No,Medium,6.815600132961764
S3155,2.767277183921045,5.574771204922191,5.280410252342491,91.84941367621047,Yes,Low,6.314220003957277
S7984,1.4916780260087923,5.73215484184472,4.840177804657001,84.72747222756905,No,High,5.197059754458252
S4715,3.6836923112553595,3.6700163686654355,5.290012634722733,71.57520915751297,Yes,High,6.64739586933642
S5057,4.897271529029054,5.911122871009332,5.072305055851654,75.81634976010494,No,Medium,4.6287047784488395
S10581,1.181568403950973,5.785533310444532,9.065741288365533,77.32563784212184,No,Low,6.174808073474858
S10949,6.601250802111918,7.3419208930939135,1.5010736633377872,93.15419901409031,No,Medium,8.167965155492196
S4102,7.298961788647842,7.166254568038333,7.4736974147082815,70.96203219915654,No,Medium,8.376893343392917
S1558,4.788904284756594,6.846027139824052,4.557743544171756,86.94774171320887,No,Medium,6.739722292251513
S5794,3.699766097492387,8.001032926682017,4.3773266931056245,78.54056649987614,No,Low,7.343440763930002
S10677,7.178882567123397,7.883842427329956,6.39318796270938,87.4365710990905,No,Low,7.8609948977700235
S2436,3.5026177476329057,6.719251678204209,4.084421294281961,85.53120779680093,Yes,High,6.653764357419648
S1507,2.2720184606403677,4.176218872798804,8.48573294010352,83.93625414641856,No,Low,5.216420949682451
S2869,3.1783714240908303,7.678411566472868,5.163285468842319,83.45815194151531,Yes,Medium,4.684082464270587
S1755,9.26476412967478,6.994778727140197,6.132241893899815,69.56236901732416,Yes,Low,5.6787481093812655
S10701,4.893407221618288,,,,No,High,7.1267781511053885
S5050,2.523885832677217,7.429410005166163,7.915741135902952,62.915586341155574,No,Medium,8.703509180524673
S9381,4.6126950678640455,6.630169588636015,6.78848174263986,67.36254817936451,Yes,Medium,5.356789472808097
S4836,6.475307515023996,8.352647031910426,6.8889997072483204,85.83681999896066,Yes,Medium,8.684054687173445
S5386,2.6274417284898313,,,,Yes,High,9.68989953746064
S3118,0.0,5.861224680748744,5.097662249616819,80.9665391668744,No,Medium,5.938120965910592
S7407,4.612901725926681,7.2334874465076116,5.837653371409019,76.27103360593414,No,Medium,8.421739172945578
S8260,7.967267304872038,5.987441482870798,3.3856162719281713,72.10146038908029,Yes,Medium,7.024853600481526
S1501,7.818833280940261,9.000997278815387,6.450983144526029,93.55828470586606,No,High,5.728426477780151
S7520,3.3036852063653734,7.12107059008967,4.327628392756096,69.66148690044524,Yes,Medium,8.163921678324538
S6180,4.437318613514595,6.401004965649682,5.210242193060881,95.06984367305077,Yes,Low,8.436199137262028
S2539,0.0,9.054802335042867,3.648243271295377,100.0,No,Medium,6.621210875327321
S7395,5.6185293964839715,6.5176184733614395,6.123153767832111,68.66064382863917,No,Medium,6.039481921544262
S2211,2.6141896044081854,6.8778160183331805,1.7545868585122624,88.29773851144354,Yes,Medium,6.281300573067529
S10305,5.87473482850736,7.588821722856109,7.435825330116856,71.77135309110702,No,Medium,7.315450792789484
S1672,3.3146248118393027,5.690822569708536,3.923000226011318,90.10827697665124,Yes,Low,7.336495948013359
S4377,2.070924410179617,6.27012149544902,7.681939226818691,83.52978574751444,No,Low,8.152454775693949
S9959,3.4002450510067757,5.539200769460115,4.120262075182361,77.85477953621015,Yes,High,9.153561091201642
S2464,2.8389531003905546,11.931641781083108,4.706963441976919,85.82080744555269,No,Medium,5.036801331004446
S10104,2.0187535532454848,6.023235559162337,6.681593047665386,79.99843229352732,Yes,Low,8.888438758014452
S2192,2.7972647120975727,6.579142440102171,7.862039560250511,100.0,No,Medium,8.093798338871919
S8265,2.6867518584005907,8.67628082316191,8.617326056653598,76.42196400128852,Yes,High,8.5866148389748
S2872,3.3839314316285174,7.612728007219705,3.298552018906809,73.96241631268873,No,Low,7.916029305529591
S4590,6.136758667388033,5.619125161245284,4.80630867809643,80.6647298793084,No,Medium,8.419147275747626
S9410,3.707038658543677,8.63878812201763,9.143271709224239,78.81839132951568,No,Low,3.8002124416958574
S1505,3.025749232470608,8.14569965854489,5.087609113214429,76.81797542172558,No,Medium,6.096277666607133
S1243,5.731510388340243,7.773490945125092,3.4278376023839843,89.46293246829595,No,High,5.824373177891306
S1506,2.8152121515222617,6.412494085743951,7.514469921348555,75.02002444106331,No,Low,4.892106560815076
S10110,7.696218208211105,6.862928109358085,2.338024156861806,97.00332443936064,No,Medium,7.514329522251787
S7973,6.3281203051718755,5.50520737507216,5.748618132379712,73.44841053627435,Yes,Medium,4.330182753568884
S7104,2.2092912526816,8.678368407560761,5.369665776718186,81.20681036457927,No,High,7.62090400623655
S7157,2.16396187672207,8.06899304819051,5.294610427936891,60.534013223487705,Yes,Medium,7.909543382233178
S2773,4.389214910474485,7.7006364159903615,5.050491258163266,90.00543957469155,No,Medium,6.476290005897505
S6893,0.9594264155187808,5.068932110296982,5.277901146110188,90.4981119137842,No,Medium,7.654943275944998
S9090,1.8991247424880653,8.390499443101254,7.6286922274330475,81.6681030484678,No,Low,7.37524419031559
S9346,3.2471548908236096,5.039767988258277,1.0,75.48133104810026,No,Low,5.601080851565178
S1797,5.363001394745249,6.275683421063298,5.934662259291298,66.26270727535322,Yes,Medium,6.483475338147897
S8410,6.104422311914117,4.25920609379311,4.232946767307628,72.79935505802298,No,Medium,7.6670577642839115
S8997,2.32975099205553,8.17788303935732,6.285099689361181,91.01327811633698,Yes,Medium,7.15685117510618
S3829,3.2669859592638963,5.349786375593446,8.433080631754944,78.64733319825045,No,Medium,7.312572677005335
S10506,3.7579579379808714,8.439363838577702,5.056696414917675,64.09320489175535,No,High,9.499255128279296
S9912,3.5539486374671956,6.632402369435109,6.159018631274024,71.22973046139366,Yes,Medium,7.548837690312803
S1312,5.6508326979760595,6.149780023296492,5.311837172102225,74.77850137886612,No,Medium,7.029710045711254
S1746,4.373533528954157,6.7273996935761415,2.677306258565505,80.70742221791019,No,Low,7.0565143215277715
S4569,5.808035109522629,3.8693961314357255,8.047891618326567,65.86923872897358,No,Medium,6.305141350374814
S1790,4.859236438265172,6.611853382191432,4.408144919582473,66.35264686030209,No,Medium,7.4455632316310725
S3476,3.538267252310462,6.668816275311919,4.984450111094049,73.88894917945503,No,High,6.481919241697616
S10512,5.958519488573925,6.047806776843637,3.877918707272827,66.82966306285775,Yes,Medium,8.016339733732291
S3570,4.076475989920056,5.394762304739709,7.809581683919517,61.54025545256739,No,High,10.0
S6508,3.545787984438148,7.581786315123393,3.9363554495375572,72.87205680168655,Yes,Medium,7.06918857830699
S6695,5.047921024153469,6.689868394856093,5.589396721651256,85.7906334931855,Yes,Low,8.619558757443372
S5355,5.431745489381919,9.786775226935998,9.600061370288902,97.29930714165378,No,Low,7.459222412485311
S3163,6.2802980770425325,7.084761511643901,4.5058270065934245,90.18455956545013,No,Medium,8.589406793178622
S7847,4.952480706775332,7.40681721291996,6.470721653284053,69.95375934090399,No,Low,6.941853630516287
S7598,0.469224825940052,6.851691061510777,7.240900983021064,83.67234279322115,No,Medium,6.458117514289755
S1380,2.3205563156384477,10.523662837037548,2.6738016298978917,81.04852690441106,No,Low,6.488897058425137
S1106,7.772371802421061,,,,Yes,Medium,8.457763532687299
S2292,3.9878581769202133,8.765813181125372,5.492235458900809,78.88552184121815,No,Medium,8.480080489968453
S2912,5.276102202881514,6.797514658034408,7.357448173171244,76.2916047475418,Yes,Medium,7.985262911830953
S1599,4.754600986089704,7.538272109018378,5.218673807194691,71.83990834791983,Yes,Medium,6.9927431934938795
S4892,2.400118986596132,6.852953393080318,7.005449100163249,70.84760571362236,No,High,7.278278248403171
S5141,7.276719464541882,6.14999411055784,6.555280875951884,82.20926662114164,No,Medium,7.453570820958986
S2652,4.388768603154672,7.40046367469134,5.363230429588841,79.42247502748673,No,High,6.7419453146061255
S9055,4.932889193680523,8.747735685841782,5.183300155202284,88.11084613452465,No,Medium,7.050905524958801
S2893,3.7807803921483383,6.582015499181036,3.6653807890580827,81.99639292302872,Yes,Medium,6.119764116085572
S2944,5.243143779712102,10.026663719762597,3.358829408292111,79.84261617831312,Yes,Medium,6.885223121764389
S4395,1.228024115202004,6.6577729760676485,5.012237328283606,79.87258535380951,No,Medium,6.222593733502099
S6705,0.0,9.086563712583917,2.5574259886690434,67.09921907890222,No,Medium,6.780918007673634
S5362,4.553201531022362,5.815971451146134,1.3021242452574895,94.4273452954555,No,Medium,6.327095928404496
S10965,5.0022585521291525,8.413261455390803,5.02195071467796,81.73022446934209,No,Medium,6.838139041618238
S1375,2.465304874223901,7.863035086780188,5.132357663730207,87.49198816528686,No,Low,7.221592711420735
S2966,3.605323159385348,7.1168285904710125,4.65237297421656,71.0091906434228,Yes,High,6.168854785614193
S4957,3.5209961559565004,8.237002937037145,2.6689412208473766,100.0,Yes,Medium,7.360362719213468
S9396,5.850563785433662,8.130868097788198,4.604320131545976,83.38201186476968,No,Medium,6.187002723727765
S5423,5.891739287368291,,,,Yes,Medium,5.791030322534665
S8774,5.631508973304139,5.179431701540125,5.328006987279115,78.75543477157407,No,High,6.832934958804835
S5682,6.942069381634208,8.407617135809938,5.78790401798787,67.73794924346254,No,Low,4.886971106405839
S6377,0.0,8.724215591242794,6.186046954426161,58.66004607999283,Yes,Medium,6.476755992044326
S8038,0.0,5.206795425001732,4.522271217640724,69.7301910715519,Yes,Low,5.672864756379871
S2471,2.780434191361236,6.813177280470365,4.228569261923184,79.78165923825229,No,Medium,7.519404045633119
S4346,3.4312307007869816,6.97761194133556,3.3759502508923456,71.97091589867429,Yes,Medium,5.509784428231127
S10199,3.083553941486998,8.08614130375914,2.31889141091867,81.26179159673471,Yes,Medium,7.079827001895453
S3853,4.441082854027734,6.309150955360663,5.491644653350599,67.16596511688778,Yes,Low,6.878738506446888
S5506,5.380945372243026,7.258088383549389,3.936588092009279,79.48691875591369,No,High,6.790654856209701
S10169,4.684451158848691,7.306667755784761,4.715413113980657,100.0,Yes,Medium,7.2140484315080275
S10971,5.402779787618998,6.42312633441968,5.855192638881146,96.62893310216182,Yes,Medium,6.018453606713739
S7726,2.3848173198034077,6.374941774613414,6.517045081529462,77.08392516225625,No,Low,7.764565965235831
S5062,2.098178540625536,5.693615095194985,6.960183240395913,75.04672854956661,Yes,Medium,6.478031842701001
S10830,1.962389604818573,8.334789232976402,2.7738199447403904,75.81732825140884,No,Low,6.514086507235518
S5306,2.7399500409322113,5.260696674324267,8.163762249516505,78.33475987296974,Yes,Medium,6.8524161107043104
S8505,0.0,8.939722112531907,6.212170365760663,80.46183616516177,Yes,Medium,7.147934881302668
S8538,2.527872693062972,7.691183272392101,6.349400830404475,87.56468836760241,Yes,Medium,7.4227386154585275
S9430,2.4672947814699677,6.988653010488027,1.0,69.07361165357682,No,Medium,7.297151784708448
S4990,0.6216339240654767,5.062816653269554,8.70230812403823,62.25715807775735,Yes,High,7.246885893388549
S2049,6.760182708294903,10.256789291593742,2.67925404466507,85.7685423672584,No,Low,6.338780424725815
S7433,1.3210604500844876,7.943702947386675,4.044143462445575,92.40028261842963,No,Medium,8.37156442590653
S8516,7.5658112001302875,7.107496209626277,4.351781834001795,48.201297603600196,No,Medium,7.053226937235313
S9178,5.514064130107955,,,,No,Low,6.500568401811984
S3035,9.519320077822155,5.930033649579682,5.294844882845225,72.47078130897665,Yes,Low,7.982493749001567
S5039,2.622228914849189,7.803785413732957,2.617411788229971,85.13892717760426,No,Low,6.5910353222501445
S10839,1.5552707700255217,3.4708202951719613,5.796425756852968,85.53180593836254,Yes,Low,8.651912911131546
S10541,2.8523601721797625,9.488905996328786,9.970063951993058,76.98344204392062,Yes,Medium,7.646870732443326
S2972,5.311801553059522,5.551043613082696,6.720240783969933,64.36625469100487,Yes,Medium,8.6987966363164
S6012,4.017567309796296,8.387239318565106,6.452077586220721,82.97216692887307,Yes,Low,5.431964582615
S3099,5.6357793160500576,7.2433348253482475,3.638066328174041,93.30257779156227,No,Low,6.008059308243526
S2499,5.185053898402366,6.3489499685146,2.863343657758857,88.30209388039722,No,Medium,9.913197069041392
S7489,6.64199157908142,9.72596622958841,5.9870686226230045,68.36932845727958,No,Medium,8.047418644481011
S1652,3.4622226188903387,6.418628663116645,4.7166816045955855,76.78513987632293,Yes,High,5.579875695512802
S1170,2.2209711407489534,9.654869601483389,5.523414566952678,78.76330428417296,No,Medium,8.247646101616855
S5085,3.5513620582437904,6.229300370937947,5.125995571157092,90.04955514445824,No,Medium,7.615814475703364
S1242,5.0099745579609145,6.2821685999234225,4.026674385352608,75.68363565914062,No,Low,7.953456208738167
S6945,5.667206409674697,6.408864281529135,4.6721003557014305,78.42432238831081,No,Medium,6.648352649217376
S5371,2.9079164023665576,5.84684975715896,5.62036643621653,88.32918403121326,No,Medium,6.878859405826948
S10776,4.7999931058872125,8.532587903140108,2.0579855089247805,98.81244000351406,Yes,Medium,6.79413989871887
S3756,4.390049968056253,7.632953232150186,1.3092113495541917,77.38015250825869,No,Medium,3.7057755737191242
S8163,1.3210212669426822,5.7315572680158935,6.218285848421155,59.67723390348715,No,Low,6.285727724605555
S9368,7.252861469217718,6.213194891499853,3.0865078468454303,64.87682792124207,Yes,Medium,3.9839841871285566
S3076,5.231542299542284,6.983591422059871,4.285224670673536,75.94603021192067,No,High,5.442791947088524
S5103,5.772382377169591,6.364845125231083,6.1611181168129905,94.24089096780476,Yes,Low,7.028626560820449
S10752,1.848699032850225,7.078559259587494,3.060640677564384,68.18189708886717,Yes,Low,9.421203465063755
S7517,4.288652943452074,,,,No,Medium,7.610926831700784
S6046,0.0,6.2481430637498825,8.668000836560815,60.99529721043339,No,Low,9.232203245566163
S6098,2.4662719239908952,8.025791670897988,3.2553194293994077,68.27712429849213,No,Medium,8.772713327400318
S8930,5.216534332688378,,,,No,Medium,8.358041888148673
S7095,5.476474461632324,5.637488122438022,7.226520129204278,93.73253869283728,No,High,8.751296845903752
S6009,3.716940725324305,6.272305086850195,3.5313589934520495,75.7608600369134,Yes,Medium,5.994699114990608
S10560,3.3657943348520685,5.851520072131933,1.0,83.2148456585006,No,Low,5.807413740437594
S6706,5.947452461704735,5.2918255945356805,2.4087433210560554,69.27060276921678,No,Medium,7.7019423350190745
S10974,7.030636188647604,5.40325536824057,1.2471643051869639,74.80413737503366,No,Low,5.508875217317952
S5656,3.369406689427751,7.321799378329624,4.773565404750462,80.38691501642798,No,Medium,6.701071217090182
S9489,2.5530267551604,6.334110258347662,5.38483614163486,80.76158749624449,No,High,6.293648645712671
S5078,3.223306123397683,6.161775562394808,7.840792862197048,80.176880649184,No,Medium,8.798938114956835
S1640,3.3284306014197433,7.410421871748557,1.9530589813929051,88.378567782764,Yes,Medium,8.640801143389726
S2270,6.182620241188538,9.805208039231958,6.666260656796689,70.59090989390278,No,High,8.36422516232606
S3778,3.8764716002797424,3.0,6.392084626815782,71.03193621334172,Yes,Medium,8.140080007354106
S2985,5.026170840194586,8.0809588470359,7.3331544111468006,97.90309164627847,Yes,Low,8.24649548663839
S4861,2.421322988560651,9.31218579224838,6.801728881097988,90.13323502899135,No,High,6.958156314678338
S4480,3.395638826034757,10.165513978144567,4.8613325837013965,81.4423793223703,No,Medium,7.722932396000412
S2534,3.0679269962635156,8.457016426812222,5.672713474941229,77.86034276773381,Yes,High,5.406259989095577
S1325,1.5716227744245357,5.0287007055653365,6.089858376357988,77.5110668034477,Yes,High,7.995236381575755
S3338,4.014126317256353,7.733851020325053,3.3665182677541763,91.22032153550145,No,Low,6.869170577495434
S4980,6.7251257054249045,8.972572089286302,6.289909968054793,80.79093496866388,No,Medium,6.421950533550138
S8320,5.270658390432413,6.567953890841168,2.239303358045083,79.96343197008804,No,High,7.345696615358666
S5054,1.9606093605822865,6.883137930503023,6.010667887748064,79.05000703589249,No,Low,7.38991976647331
S3237,2.0921211612067103,5.855340469831786,2.025644370899934,74.3265484829271,No,High,6.80113433733656
S7033,2.218502272895473,,,,No,Medium,10.0
S10862,5.061603167345459,8.07829512931105,8.159434934896444,87.15992897584096,No,Medium,5.834466668981894
S7073,4.905512704153389,7.901370673623002,5.4370151720922415,65.65734591038601,No,Medium,5.747927418959214
S1864,2.7744226190312276,6.9248791017153,3.50576747793476,76.7048265132969,No,Medium,6.013762444797714
S6920,6.50456732391328,7.199026928699615,5.643089278635997,81.69095272199343,No,Medium,7.33007168481873
S6737,6.824053757086499,7.469857373501068,7.901694671464271,86.59226896295917,Yes,Medium,6.4507314309272035
S6418,2.859371864427068,6.527559381317882,7.529607236434368,77.0213880780301,No,Medium,5.7882432371717405
S1371,4.9959965824909,6.664500142294834,7.41405302685537,87.91023038693719,No,Low,8.586992412799342
S7558,5.3705801694219355,8.289542576946648,6.669634317335174,75.65408852173988,No,High,7.992000178189022
S6781,2.631016538774406,6.877394985952758,8.343223385320734,75.0812299651257,Yes,Low,4.455562557406255
S6958,3.108699393940011,8.367720390356203,6.061191329778649,99.65397184832706,No,Medium,5.113253448778068
S7876,5.102034120452599,5.232808156974919,5.320465655112554,81.48415871538295,No,Medium,6.841427470249164
S9362,1.3527008583156421,,,,Yes,Low,9.00243474236088
S10270,6.991143472964852,4.995595545172969,3.4138318169134565,73.59962668168392,No,High,5.759686757757489
S3364,2.7414732126144226,8.124907589417258,3.6401281104831695,96.69992096098018,Yes,High,7.882998094432884
S4213,7.046477243424516,4.7437772035780315,8.333178686751085,86.16371068872844,No,Low,7.140662651411713
S1911,4.438300655327878,7.515396302767324,4.7343873958466105,84.94204526394535,No,Medium,5.920845795641015
S10229,4.039091689596363,6.15345936297395,6.646022713848545,77.19439169443329,Yes,Low,5.195065816666491
S8384,3.5020526894386497,4.574272428339935,2.2733874875247855,89.61773820222315,No,Medium,6.449454686300163
S7800,2.1020943444626434,10.211455444495531,2.2451267002342084,72.39537112834506,No,Low,7.3959226651921295
S9597,6.096233518538309,6.100417231102929,2.5051427699558144,82.08696304083672,Yes,Medium,7.261304632957211
S10705,2.3820722141483994,6.087057568800902,2.4073100317265475,70.2165806769646,No,Low,7.259542336780949
S7191,1.8472376251958833,4.737746185941734,2.1537937782350687,85.67957432766583,No,Medium,7.9011906416409845
S2423,2.3215806653219873,6.486973981292837,7.236338829790414,82.04492041855005,No,High,7.352293938501786
S5521,6.148666009540488,,,,No,Medium,6.831876749727389
S1479,6.2391498228691535,7.589942707249721,2.719834797953113,71.70869816469622,No,Low,5.465497919862219
S1662,3.934493459568003,8.4244622479248,6.121686571952841,62.443533875561116,No,Medium,6.913863353262407
S8021,0.7490154596003347,7.073946137825738,5.545633464555682,77.5576836810529,No,Low,6.544529868499486
S10841,6.669012266675676,8.369090219679713,3.7082238911319747,97.57680810387836,No,Medium,7.965875952059827
S9299,6.065315033244024,8.353488641695579,4.4944566806842,63.680214314797766,Yes,Medium,6.971644630138034
S3988,1.7395925506521523,6.306056085110664,3.2196108535553147,60.801295898576655,No,Medium,7.330491939526855
S2119,6.1013087920152245,8.45569395536,5.340894100825932,85.41159636297897,No,Medium,5.894734090718781
S3776,3.4876404950092397,5.372239482496383,3.0074019709093305,67.6107784823555,Yes,Low,7.584979135085598
S5535,2.724824915848072,4.737085818430435,3.6884053770604153,55.249347169269605,No,High,8.8261423558784
S6785,5.182272235847865,6.570547895658719,2.352409110806282,84.42384723274562,No,Medium,6.208235660142837
S6210,4.214339830519193,8.404506071243995,5.469435465684311,56.813394035630196,No,Medium,6.6837064659696335
S7920,4.514746212834699,8.671351520113907,7.328694990080512,75.08365086414155,Yes,Medium,8.231516365756212
S10565,4.20676399242419,8.698608311063904,2.995146636858061,67.23222463616085,No,Medium,5.376662790042315
S5427,2.3113519256338577,5.787604262399613,6.018278951343081,76.08493265301395,No,Medium,4.747124846243161
S9724,3.723329435967244,7.897261904485851,6.921186300541706,69.04350951075624,Yes,Low,8.112569376498222
S4981,7.281229126976575,6.145554885180434,3.724864149354249,62.670267871168406,No,Medium,5.686068403565095
S10771,4.56757605567616,6.128624234208822,6.720726198606718,78.13753600489787,Yes,High,7.180402857499256
S3893,4.430793010912576,5.8435014807719075,4.2946890262718505,91.56851962226911,Yes,Medium,5.7016259074673785
S3669,5.251261867292001,4.5665190800593525,2.5206591212950387,68.44040413569563,No,Medium,6.079611512572643
S4977,6.8946113987836135,7.499587652600571,7.2045530531707005,90.30847080493744,No,Medium,6.3377015821491085
S6481,4.901226098862777,,,,Yes,Low,6.564248646534761
S1279,3.2293728062764795,8.784463968227854,5.426181149737942,81.57410807552965,No,High,8.196672738502913
S10782,1.7804997442234516,7.226026343277871,3.5076551866564,89.10695691742916,No,Medium,7.165571071952457
S8640,0.0,,,,Yes,High,6.713817339316155
S8301,2.970122587133455,5.487203787621031,7.563210882991886,77.02461041469743,Yes,Medium,7.8388950629228775
S2694,4.2527591590928235,6.245254721430465,6.501664218693631,69.43320875092813,No,High,5.975398003765296
S10454,5.55559526175543,6.122064203025445,6.280369289513121,69.27756029334179,Yes,Low,5.833911393139437
S4479,6.772698794525686,7.301550255574856,7.7439041013583125,84.36310430642298,Yes,Medium,5.923974957380234
S5416,4.524133618173451,4.387353831425047,3.0179653277889034,68.99377377196292,No,Medium,3.776415896339208
S8911,5.129578211815296,,,,No,Low,8.42824412898132
S7458,2.6034763024972154,7.012806422768754,8.863015469453558,78.34672280670426,No,Low,7.15972572974156
S6547,4.937956156296935,,,,No,Medium,6.478220399569291
S6674,1.3620630033949785,,,,No,Medium,4.774080703918946
S9094,4.083791842308553,6.5017034257871,6.585330133680169,84.98474410414453,No,Medium,6.7447678179777935
S5296,1.8898212636466099,6.479539820342324,6.104754386018689,81.87210018484134,No,Medium,5.9351053406387155
S7014,4.958006286785518,8.884332016662038,5.003494920548368,92.40280276928348,No,Medium,7.429544632546577
S6044,5.6561176297866185,7.290713512496677,2.5362315088990073,77.01564704352553,No,High,8.406969860609031
S3209,3.9985828108467083,5.368782747831448,6.194925715762706,72.91765873451976,No,Medium,6.875785580527551
S8932,3.650704108636744,,,,No,High,6.454004257782277
S6730,3.7102428761042265,3.0,5.586272212447778,81.72279747716287,No,Medium,7.470051729237236
S8586,1.9215596720184678,5.781764304198899,5.644790190253879,81.06217263922002,Yes,Medium,6.512733617563616
S1184,3.5530744293482983,6.056149354918871,5.309944037112945,79.9413649667869,No,High,7.6860087494509886
S5995,3.9020699382830997,5.635521961250443,3.788663236482975,92.85285212378378,No,High,7.3956719531664525
S6991,4.612778964146828,7.955428809992305,3.5816174549725552,87.41838251593012,No,Medium,6.346313583717709
S5516,3.1651392360211354,,,,Yes,Low,6.908734121114655
S3350,6.119872768093243,6.028520865432932,2.14228677221313,100.0,No,Low,8.577921826307879
S1553,4.508841686602426,4.806834317206878,5.360569545980473,93.35960556120605,Yes,Medium,6.096403682634831
S2397,2.056771922978697,5.794959350851459,1.0,89.44322443120109,No,Medium,6.5450276205289
S2384,5.484190744018614,6.695247206522982,5.376199132305497,66.21781296480029,No,Low,7.385963761843963
S5934,3.0804707683390475,8.656262734815513,6.563700715165999,67.5050511357379,Yes,Medium,9.074703926920442
S6271,9.175817947061368,7.052131717437772,6.624869801647844,91.18603577400891,Yes,High,9.234313195089445
S1297,4.614599041753219,9.361879536643514,9.142510908309724,92.81890247940143,Yes,Medium,6.544036048943143
S1443,3.821759920974423,6.1253157530135525,2.2617346752366068,86.84360649607247,No,Low,5.222053078390044
S8630,6.145859229014693,5.486195271343915,6.936040549446288,65.45045533747708,Yes,High,6.673991522640812
S3077,6.407768874337632,7.659764329709242,6.289065374626094,63.16150197032931,No,High,8.424475722225504
S9129,4.562423365168131,8.309753938572381,3.074999994133484,78.35340478369253,No,Low,6.729669911891958
S3229,6.015027379673844,5.915390342631783,3.841318860848369,70.38117033194612,Yes,Medium,7.700797310034363
S3842,6.953868852236549,7.422375107628751,8.220969470646407,74.41470277298865,No,High,6.3197745499809335
S3537,5.836908887884828,7.486548961365701,7.050987172532506,66.76265029351028,No,Medium,7.596348729063294
S7518,0.0,6.783119849010328,5.9207948792508125,85.49398833667252,No,Medium,6.70534431254796
S9469,2.868125738215189,7.233287556375484,6.837235210779484,91.28265698178956,No,Medium,8.44860399994691
S9537,7.3952475594186815,,,,No,Medium,7.733650351238413
S4367,4.355500212536063,3.6211997278245263,3.503255407159035,98.08609310007138,No,Medium,9.10213286600681
S8535,1.8485267031167774,6.992004140010813,1.0,78.27233309389493,No,Medium,6.201079554589944
S3578,4.561272808980273,5.130409752191257,5.197972974080502,89.53310309766012,No,Medium,7.639697440084909
S2131,4.84384150847057,7.59213608366199,4.79592359836307,83.03182254283305,No,Medium,8.341671878184478
S6015,2.976472884115393,8.41936550742297,4.21883537470286,86.42042123361956,No,High,7.615176144833985
S8593,3.796026690812644,7.492802130870922,3.8990137673757634,81.94325068134269,No,Medium,7.975727958106203
S1320,4.193991929985437,7.3780056418028925,2.8651660282226223,80.12246940973343,Yes,Low,6.567594303353961
S2371,7.423416960284687,4.3060258981239645,5.194081254488978,70.47907097622492,Yes,Low,7.301510250405547
S5042,0.7682264251790545,8.940726536222089,4.420525826295277,82.92639886589812,Yes,Low,7.219912469127641
S5786,5.461917952752432,7.316687165267,2.7922716195757165,79.0867155022731,No,Medium,8.669422991419186
S6358,0.3859172101363675,5.846282080290074,1.8234697131169444,80.74575190938124,Yes,Medium,7.684811856278858
S1907,5.492507132054442,7.50490214134325,5.1378621046169455,73.03913273333491,Yes,Low,7.154242691376055
S7208,3.8734520802061683,9.494370482481164,3.7143843995241843,100.0,Yes,Medium,6.343791948721433
